address,bedrooms,full_bathrooms,half_bathrooms,type,size_sqft,lot_size,price,GEOCODE,zip,distance,pps,lon,lat
7361 CALZADO DR LAS VEGAS NV 89178,4.0,3.0,0.0,Single Family Home,2407.0,6534.0,309888.0,"-115.25316,36.003815",89178,8.867011336439257,128.7444952222684,-115.25316,36.003815
6479 CARMEL RIVER AVE LAS VEGAS NV 89141,3.0,2.0,1.0,Single Family Home,1800.0,3049.0,242573.0,NA,89141,NA,134.76277777777779,NA,NA
4330 EL ANTONIO PL LAS VEGAS NV 89121,4.0,2.0,0.0,Single Family Home,1896.0,7405.0,12e4,"-115.07917,36.10454",89121,5.285390434462734,63.29113924050633,-115.07917,36.10454
3165 ALLA PRIMA AVE HENDERSON NV 89044,4.0,4.0,1.0,Single Family Home,3671.0,4791.0,419e3,"-115.12489,35.959343",89044,11.038914401414193,114.13783710160719,-115.12489,35.959343
3111 BEL AIR DR UNIT: 24E LAS VEGAS NV 89109,1.0,1.0,1.0,Condo/Townhome/Row Home/Co-Op,1534.0,NaN,275e3,"-115.14084,36.13276",89109,2.181539065414414,179.26988265971318,-115.14084,36.13276
7016 ASTRONAUT AVE LAS VEGAS NV 89145,4.0,2.0,0.0,Single Family Home,1519.0,7405.0,14e4,"-115.252174,36.16094",89145,5.466866819710454,92.16589861751152,-115.252174,36.16094
6529 ZA ZU PITTS AVE UNIT 102 LAS VEGAS NV 89122,3.0,2.0,1.0,Condo/Townhome/Row Home/Co-Op,1468.0,871.0,58900.0,"-115.03089,36.135616",89122,8.069426174647127,40.12261580381471,-115.03089,36.135616
5076 JEFFREYS ST UNIT 201 LAS VEGAS NV 89119,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1e3,NaN,79e3,"-115.12116,36.097282",89119,3.128310037554658,79.0,-115.12116,36.097282
4025 KEASBERRY AVE LAS VEGAS NV 89081,4.0,3.0,1.0,Single Family Home,2864.0,6098.0,23e4,"-115.08605,36.271267",89081,11.837651859658964,80.3072625698324,-115.08605,36.271267
2521 SIERRA LUNA AVE UNIT 106 LAS VEGAS NV 89106,3.0,2.0,1.0,Condo/Townhome/Row Home/Co-Op,1213.0,5662800.0,85e3,NA,89106,NA,70.07419620774938,NA,NA
660 PEACHY CANYON CIR UNIT 202 LAS VEGAS NV 89144,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1282.0,NaN,21e4,"-115.30968,36.18017",89144,8.88744886192589,163.8065522620905,-115.30968,36.18017
9103 ALTA DR UNIT: 1603 LAS VEGAS NV 89145,3.0,3.0,1.0,Condo/Townhome/Row Home/Co-Op,4968.0,NaN,335e4,"-115.292114,36.167397",89145,7.59874253628354,674.3156199677939,-115.292114,36.167397
12274 BLUEBIRD CANYON PL LAS VEGAS NV 89138,5.0,3.0,0.0,Single Family Home,3144.0,6534.0,565e3,"-115.3644,36.161087",89138,11.18301999386803,179.70737913486005,-115.3644,36.161087
10768 WINDROSE POINT AVE LAS VEGAS NV 89144,3.0,2.0,0.0,Single Family Home,1833.0,6969.0,335e3,NA,89144,NA,182.7605019094381,NA,NA
1350 PECAN TREE CT LAS VEGAS NV 89142,3.0,2.0,0.0,Single Family Home,975.0,3484.0,99900.0,"-115.04586,36.15711",89142,7.680447062797302,102.46153846153847,-115.04586,36.15711
10621 MEDICINE BOW ST LAS VEGAS NV 89183,4.0,2.0,1.0,Single Family Home,2729.0,4356.0,199e3,"-115.14584,35.99694",89183,8.254850578446915,72.92048369366069,-115.14584,35.99694
7591 ROCKHAMPTON AVE LAS VEGAS NV 89113,4.0,3.0,0.0,Single Family Home,2271.0,4791.0,25e4,NA,89113,NA,110.08366358432409,NA,NA
5330 E CHARLESTON BLVD UNIT 57 LAS VEGAS NV 89142,2.0,2.0,1.0,Condo/Townhome/Row Home/Co-Op,1103.0,3092.0,79900.0,"-115.056885,36.159252",89142,7.1762384284708025,72.43880326382593,-115.056885,36.159252
697 OAKMONT AVE UNIT 3308 LAS VEGAS NV 89109,1.0,1.0,0.0,Condo/Townhome/Row Home/Co-Op,793.0,NaN,73500.0,"-115.14736,36.138565",89109,2.178815380858936,92.6860025220681,-115.14736,36.138565
3206 MYSTIC RIDGE CT LAS VEGAS NV 89129,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1153.0,1306.0,78e3,"-115.305916,36.218987",89129,10.35024686990105,67.64960971379011,-115.305916,36.218987
4960 HARRISON DR UNIT: 109 LAS VEGAS NV 89120,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1041.0,NaN,7e4,"-115.112206,36.099846",89120,3.5412839536417593,67.24303554274736,-115.112206,36.099846
7625 GENZER DR LAS VEGAS NV 89145,4.0,2.0,0.0,Single Family Home,1895.0,6534.0,149900.0,"-115.26076,36.173527",89145,6.377242211567849,79.10290237467018,-115.26076,36.173527
10044 LONG BARROW CT LAS VEGAS NV 89148,3.0,3.0,0.0,Single Family Home,2515.0,5227.0,345e3,"-115.311806,36.075085",89148,8.242026629059326,137.1769383697813,-115.311806,36.075085
9551 ANTELOPE BEND CT LAS VEGAS NV 89148,5.0,3.0,1.0,Single Family Home,3034.0,6098.0,36e4,"-115.30099,36.09447",89148,7.305145372212178,118.65524060646013,-115.30099,36.09447
6008 RABBIT TRACK ST LAS VEGAS NV 89130,5.0,3.0,0.0,Single Family Home,4043.0,8712.0,369900.0,"-115.22605,36.268925",89130,11.045611288547745,91.49146673262429,-115.22605,36.268925
235 DOUGRAM AV LAS VEGAS NV 89101,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1798.0,1306.0,224900.0,NA,89101,NA,125.08342602892102,NA,NA
1035 GREYMOUTH ST LAS VEGAS NV 89110,3.0,2.0,1.0,Single Family Home,1890.0,8276.0,152e3,"-115.04757,36.179",89110,8.2911036538602,80.42328042328042,-115.04757,36.179
2750 S DURANGO DR UNIT: 1024 LAS VEGAS NV 89117,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,965.0,NaN,72500.0,"-115.27896,36.139977",89117,6.188714522822626,75.12953367875647,-115.27896,36.139977
769 JADED EMERALD CT LAS VEGAS NV 89183,3.0,2.0,0.0,Single Family Home,1962.0,6098.0,254900.0,"-115.14603,36.01273",89183,7.185057735368156,129.9184505606524,-115.14603,36.01273
3332 BISCAYNE BAY DR LAS VEGAS NV 89117,5.0,3.0,0.0,Single Family Home,3661.0,6098.0,389e3,"-115.30337,36.129345",89117,7.373006887812146,106.25512155148867,-115.30337,36.129345
10637 MOUNT JEFFERSON AVE LAS VEGAS NV 89166,3.0,2.0,1.0,Single Family Home,2331.0,3484.0,234777.0,"-115.32711,36.300877",89166,15.466398126473235,100.71943371943372,-115.32711,36.300877
8413 KETTLEDRUM ST LAS VEGAS NV 89139,3.0,2.0,0.0,Single Family Home,1565.0,3049.0,209800.0,"-115.226456,36.036457",89139,6.170590312888375,134.05750798722045,-115.226456,36.036457
10033 BAYBERRY BEND ST LAS VEGAS NV 89178,4.0,3.0,0.0,Single Family Home,3546.0,12196.8,475e3,"-115.27843,36.006645",89178,9.50822806372137,133.95375070501973,-115.27843,36.006645
4471 DEAN MARTIN DR UNIT 3807 LAS VEGAS NV 89103,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1437.0,NaN,544725.0,NA,89103,NA,379.07098121085596,NA,NA
LAS VEGAS NV 89146,3.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1204.6666666666667,4051.0,71633.33333333333,NA,89146,NA,59.463198671831755,NA,NA
5531 WAYSIDE CT LAS VEGAS NV 89142,4.0,2.0,1.0,Single Family Home,1680.0,9147.0,104900.0,"-115.05253,36.155342",89142,7.289230289315536,62.44047619047619,-115.05253,36.155342
3701 GUINEVERE AVE LAS VEGAS NV 89110,4.0,2.0,0.0,Single Family Home,1296.0,6534.0,62e3,"-115.09536,36.185596",89110,6.5337790940767375,47.839506172839506,-115.09536,36.185596
5263 CORINNE CT UNIT: 78 LAS VEGAS NV 89103,3.0,2.0,1.0,Condo/Townhome/Row Home/Co-Op,1213.0,NaN,75e3,"-115.21334,36.106167",89103,2.3413528597334197,61.83017312448475,-115.21334,36.106167
PLAN 3072 LAS VEGAS NV 89118,5.0,2.0,1.0,Single Family Home; Ready to build,3072.0,87120.0,312500.0,NA,89118,NA,101.72526041666667,NA,NA
1470 S TENAYA WAY LAS VEGAS NV 89117,4.0,3.0,1.0,Single Family Home,3594.0,20908.8,474900.0,"-115.252686,36.1549",89117,5.259093993022424,132.13689482470784,-115.252686,36.1549
9333 DRY DOCK DR LAS VEGAS NV 89117,3.0,2.0,1.0,Single Family Home,2123.0,5227.0,225e3,"-115.29881,36.13037",89117,7.130790812220434,105.98210080075366,-115.29881,36.13037
5345 SILVERMIST CT UNIT 202 LAS VEGAS NV 89122,2.0,1.0,0.0,Condo/Townhome/Row Home/Co-Op,806.0,NaN,54e3,"-115.04368,36.092113",89122,7.3905450042910665,66.99751861042184,-115.04368,36.092113
3945 CLEAR VIEW DR LAS VEGAS NV 89121,3.0,2.0,0.0,Single Family Home,1743.0,5662.0,76e3,"-115.077896,36.117798",89121,5.31453546746652,43.60298336201951,-115.077896,36.117798
10427 HICKORY BARK RD LAS VEGAS NV 89135,3.0,2.0,1.0,Single Family Home,2543.0,4356.0,339e3,"-115.31997,36.08633",89135,8.46214090522124,133.30711757766417,-115.31997,36.08633
9000 LAS VEGAS BLVD S UNIT 1257 LAS VEGAS NV 89123,1.0,1.0,0.0,Condo/Townhome/Row Home/Co-Op,813.0,NaN,69e3,"-115.17233,36.02644",89123,6.081647510815732,84.87084870848709,-115.17233,36.02644
346 CART CROSSING WAY LAS VEGAS NV 89148,5.0,3.0,0.0,Single Family Home,2251.0,4791.0,315e3,"-115.29358,36.0414",89148,8.437412625820567,139.93780541981343,-115.29358,36.0414
6037 CORBIN AVE LAS VEGAS NV 89122,3.0,2.0,0.0,Single Family Home,1718.0,5662.0,254900.0,"-115.04157,36.128326",89122,7.402117701896283,148.37019790454016,-115.04157,36.128326
5934 BAYLOR RANCH CT LAS VEGAS NV 89131,4.0,2.0,1.0,Single Family Home,2320.0,7405.0,319900.0,"-115.223724,36.280872",89131,11.808944267461893,137.88793103448276,-115.223724,36.280872
1834 N DECATUR BLVD UNIT 202 LAS VEGAS NV 89108,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,945.0,958.0,62e3,NA,89108,NA,65.60846560846561,NA,NA
6425 GLEN RIVER CIR LAS VEGAS NV 89131,5.0,4.0,1.0,Single Family Home,4482.0,18295.2,575e3,"-115.23415,36.278957",89131,11.836259292542145,128.29094154395358,-115.23415,36.278957
4270 E CLEVELAND AVE LAS VEGAS NV 89104,4.0,2.0,0.0,Single Family Home,1828.0,10018.8,135e3,"-115.08158,36.146385",89104,5.552495499592803,73.85120350109409,-115.08158,36.146385
2309 PLAZA DEL PRADO LAS VEGAS NV 89102,2.0,2.0,0.0,Single Family Home,1805.0,4791.0,215e3,"-115.18754,36.147346",89102,2.4003092614709076,119.11357340720221,-115.18754,36.147346
10433 ORKINEY DR LAS VEGAS NV 89144,6.0,6.0,1.0,Single Family Home,6349.0,17424.0,1299e3,"-115.32373,36.170567",89144,9.278743318503116,204.59914947235785,-115.32373,36.170567
5479 BIRCHBROOK CT LAS VEGAS NV 89120,3.0,2.0,1.0,Single Family Home,2428.0,4791.0,189900.0,"-115.104324,36.090343",89120,4.182619001092517,78.21252059308073,-115.104324,36.090343
6690 OCTAVE AVE LAS VEGAS NV 89139,4.0,2.0,1.0,Single Family Home,2742.0,4356.0,255e3,"-115.2384,36.03539",89139,6.58301907583891,92.99781181619257,-115.2384,36.03539
2813 SPALDING DR LAS VEGAS NV 89134,3.0,2.0,1.0,Single Family Home,2577.0,7840.0,457e3,"-115.31706,36.212273",89134,10.504619282606047,177.33798991074895,-115.31706,36.212273
9978 YELLOW CANARY AVE LAS VEGAS NV 89117,5.0,2.0,1.0,Single Family Home,2147.0,3920.0,259e3,"-115.31048,36.12801",89117,7.755739470953431,120.63344201210992,-115.31048,36.12801
6203 BUNKER COMMONS CT LAS VEGAS NV 89108,5.0,3.0,1.0,Single Family Home,3181.0,7405.0,262800.0,"-115.2293,36.2107",89108,7.337190282426233,82.61552970763911,-115.2293,36.2107
1399 CHATSWORTH CT LAS VEGAS NV 89142,2.0,1.0,1.0,Single Family Home,862.0,4356.0,79900.0,"-115.05419,36.15642",89142,7.232863957797435,92.69141531322506,-115.05419,36.15642
7107 S DURANGO DR UNIT 205 LAS VEGAS NV 89113,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1278.0,NaN,135e3,"-115.279236,36.05867",89113,7.0968317670569085,105.63380281690141,-115.279236,36.05867
4555 DEAN MARTIN DR UNIT 103 LAS VEGAS NV 89103,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1787.0,NaN,47e4,NA,89103,NA,263.0106323447118,NA,NA
8397 WILLOW POINT CT LAS VEGAS NV 89128,4.0,3.0,0.0,Single Family Home,2934.0,7405.0,365e3,"-115.277985,36.189133",89128,7.807670343164606,124.40354464894342,-115.277985,36.189133
2615 W GARY AVE UNIT 2028 LAS VEGAS NV 89123,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,940.0,NaN,95e3,"-115.17644,36.015453",89123,6.842115174431744,101.06382978723404,-115.17644,36.015453
6282 GLACIER AV LAS VEGAS NV 89156,3.0,2.0,0.0,Mfd/Mobile Home,960.0,6534.0,45e3,"-115.03612,36.198036",89156,9.564390608584398,46.875,-115.03612,36.198036
2901 SANTA MARGARITA ST LAS VEGAS NV 89146,5.0,5.0,1.0,Single Family Home,4972.0,28749.6,695e3,"-115.24068,36.13665",89146,4.087992391780005,139.7827835880933,-115.24068,36.13665
2875 BRODIE SILVER ST HENDERSON NV 89044,3.0,2.0,0.0,Single Family Home,2213.0,11761.2,349900.0,"-115.114105,35.940342",89044,12.459458465694848,158.11116131947583,-115.114105,35.940342
3525 E RENO AVE LAS VEGAS NV 89120,4.0,2.0,1.0,Single Family Home,2181.0,6969.0,189900.0,"-115.09825,36.096737",89120,4.3508829020965,87.07015130674003,-115.09825,36.096737
8893 SKYLINE PEAK CT LAS VEGAS NV 89148,5.0,4.0,0.0,Single Family Home,3141.0,3484.0,278e3,"-115.28591,36.027412",89148,8.73208005914511,88.50684495383636,-115.28591,36.027412
5339 LUNA BONITA ST LAS VEGAS NV 89113,2.0,2.0,1.0,Single Family Home,1832.0,3484.0,209900.0,"-115.24696,36.09157",89113,4.44314845799154,114.57423580786026,-115.24696,36.09157
6250 W ARBY AVE UNIT 203 LAS VEGAS NV 89118,3.0,2.0,1.0,Condo/Townhome/Row Home/Co-Op,1648.0,NaN,162e3,"-115.22591,36.06003",89118,4.796751164403042,98.30097087378641,-115.22591,36.06003
1704 SILVER POINT AVE LAS VEGAS NV 89123,3.0,2.0,1.0,Single Family Home,1558.0,6098.0,199990.0,"-115.129524,36.01451",89123,7.317108966499795,128.3632862644416,-115.129524,36.01451
8555 W RUSSELL RD UNIT 2026 LAS VEGAS NV 89113,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1088.0,NaN,125e3,"-115.27484,36.085148",89113,6.060162439999054,114.88970588235294,-115.27484,36.085148
2553 CHATEAU CLERMONT ST HENDERSON NV 89044,5.0,3.0,0.0,Single Family Home,3800.0,5662.0,389900.0,"-115.084724,35.934956",89044,13.335367784581496,102.60526315789474,-115.084724,35.934956
260 WINDMILL CROFT DR LAS VEGAS NV 89148,4.0,3.0,0.0,Single Family Home,2477.0,4356.0,349500.0,"-115.294685,36.03846",89148,8.609297980138736,141.09810254339928,-115.294685,36.03846
7965 TERRACE ROCK WY UNIT: 102 LAS VEGAS NV 89128,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1136.0,NaN,78500.0,"-115.26842,36.18791",89128,7.355033078772389,69.10211267605634,-115.26842,36.18791
11081 MOUNT PENDLETON ST UNIT LOT 237 LAS VEGAS NV 89179,4.0,2.0,1.0,Single Family Home,2476.0,2613.0,280676.0,NA,89179,NA,113.35864297253634,NA,NA
7833 SLEEPING LILY DR LAS VEGAS NV 89178,4.0,2.0,1.0,Single Family Home,2486.0,6969.0,33e4,"-115.26292,36.014366",89178,8.558373895822262,132.7433628318584,-115.26292,36.014366
9753 VILLA LORENA AVE LAS VEGAS NV 89147,3.0,2.0,1.0,Single Family Home,1516.0,2178.0,159900.0,"-115.305855,36.101257",89147,7.50038055176711,105.47493403693932,-115.305855,36.101257
3930 SWENSON ST APT 509 LAS VEGAS NV 89119,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1178.0,NaN,7e4,"-115.14629,36.11739",89119,1.4959543545210263,59.42275042444822,-115.14629,36.11739
5620 HERON AVE LAS VEGAS NV 89107,3.0,2.0,0.0,Single Family Home,1218.0,6098.0,116500.0,"-115.21732,36.16443",89107,4.239935348162724,95.64860426929393,-115.21732,36.16443
5661 BISHOP FLOWERS ST LAS VEGAS NV 89130,3.0,2.0,1.0,Single Family Home,1600.0,2613.0,203428.0,NA,89130,NA,127.1425,NA,NA
10508 HOPE MILLS DR LAS VEGAS NV 89135,5.0,4.0,0.0,Single Family Home,3723.0,7405.0,549990.0,"-115.32243,36.124912",89135,8.399325013372042,147.7276390008058,-115.32243,36.124912
9101 ALTA DR UNIT 1103 LAS VEGAS NV 89145,2.0,2.0,1.0,Condo/Townhome/Row Home/Co-Op,2638.0,NaN,135e4,"-115.291565,36.167427",89145,7.5727920406496185,511.751326762699,-115.291565,36.167427000000004
5545 GREEBER CT LAS VEGAS NV 89131,5.0,3.0,1.0,Single Family Home,3290.0,25700.4,419900.0,"-115.217606,36.30733",89131,13.519066620598734,127.62917933130699,-115.217606,36.30733
3600 PIERIDA ST UNIT 104 LAS VEGAS NV 89108,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1056.0,NaN,119e3,"-115.245094,36.226166",89108,8.686197180329037,112.68939393939394,-115.245094,36.226166
6001 VEGAS DR LAS VEGAS NV 89108,3.0,1.0,1.0,Condo/Townhome/Row Home/Co-Op,1254.0,871.0,95e3,"-115.22261,36.188435",89108,5.799721576539126,75.75757575757575,-115.22261,36.188435
3132 LIBERTY CIR S LAS VEGAS NV 89121,3.0,3.0,0.0,Single Family Home,2260.0,6969.0,154e3,"-115.107,36.13923",89121,4.052904226757274,68.14159292035399,-115.107,36.13923
6356 SCREAMING EAGLE AVE LAS VEGAS NV 89139,5.0,3.0,0.0,Single Family Home,3558.0,6098.0,399e3,"-115.23122,36.03919",89139,6.144256966562413,112.14165261382799,-115.23122,36.03919
5751 E HACIENDA AVE UNIT 156 LAS VEGAS NV 89122,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,896.0,2090.0,65e3,"-115.04769,36.09309",89122,7.157012875343631,72.54464285714286,-115.04769,36.09309
7245 SPRING FLOWER AVE LAS VEGAS NV 89117,3.0,2.0,0.0,Single Family Home,2397.0,4356.0,274990.0,NA,89117,NA,114.72256987901544,NA,NA
10719 ANGELO TENERO AVE LAS VEGAS NV 89135,2.0,2.0,1.0,Single Family Home,2855.0,8276.0,625e3,"-115.32701,36.112724",89135,8.627338126155125,218.91418563922943,-115.32701,36.112724
9197 VINTAGE WINE AVE LAS VEGAS NV 89148,3.0,2.0,1.0,Single Family Home,1935.0,4791.0,235e3,"-115.29266,36.025936",89148,9.078048865902215,121.44702842377261,-115.29266,36.025936
5023 VISTA MONTANA WAY NORTH LAS VEGAS NV 89031,4.0,3.0,0.0,Single Family Home,2093.0,6534.0,15e4,"-115.14799,36.251297",89031,9.5235662191986,71.66746297181079,-115.14799,36.251297
7500 COUNCIL AVE LAS VEGAS NV 89128,3.0,2.0,1.0,Single Family Home,1531.0,4791.0,179900.0,"-115.25628,36.189144",89128,6.940148395797276,117.50489875898106,-115.25628,36.189144
4440 RICH DR # 202 LAS VEGAS NV 89102,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,922.0,1001.0,65e3,"-115.20041,36.130913",89102,1.908011828784155,70.49891540130152,-115.20041,36.130913
7642 KIT CARSON AVE LAS VEGAS NV 89179,3.0,3.0,1.0,Single Family Home,3350.0,3049.0,402562.0,NA,89179,NA,120.16776119402985,NA,NA
26 SKYBIRD CT LAS VEGAS NV 89135,6.0,7.0,2.0,Single Family Home,7581.0,21344.4,2699e3,"-115.34595,36.117065",89135,9.687079971187512,356.0216330299433,-115.34595,36.117065
2912 MOUNT HOPE DR LAS VEGAS NV 89156,2.0,2.0,0.0,Single Family Home,1135.0,4356.0,124900.0,"-115.02651,36.212517",89156,10.604071215377633,110.04405286343612,-115.02651,36.212517
7885 W FLAMINGO RD UNIT 1064 LAS VEGAS NV 89147,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,934.0,NaN,75e3,"-115.26283,36.11467",89147,5.035734941445317,80.29978586723769,-115.26283,36.11467
8451 W HAMMER LN LAS VEGAS NV 89149,4.0,3.0,0.0,Single Family Home,3086.0,20037.6,419900.0,"-115.28006,36.259285",89149,11.635480093173005,136.0661049902787,-115.28006,36.259285
9594 TETON VISTA AVE LAS VEGAS NV 89117,3.0,2.0,0.0,Single Family Home,1680.0,6098.0,234900.0,"-115.30076,36.12728",89117,7.209929718325819,139.82142857142858,-115.30076,36.12728
4321 W BONANZA RD LAS VEGAS NV 89107,3.0,2.0,0.0,Single Family Home,1654.0,6969.0,149500.0,"-115.19856,36.177357",89107,4.557196030582402,90.3869407496977,-115.19856,36.177357
823 PAINTED VISTA AVE LAS VEGAS NV 89123,2.0,2.0,0.0,Single Family Home,936.0,3049.0,141e3,"-115.144646,36.034466",89123,5.748677940178876,150.64102564102564,-115.144646,36.034466
333 MADDELENA AVE LAS VEGAS NV 89183,5.0,3.0,0.0,Single Family Home,2973.0,6098.0,319900.0,"-115.15851,35.980724",89183,9.268235923558445,107.60174907500841,-115.15851,35.980724
3685 WILLOW BEND CT LAS VEGAS NV 89121,3.0,2.0,1.0,Single Family Home,2172.0,12196.8,274900.0,"-115.09472,36.117516",89121,4.373395429693722,126.56537753222837,-115.09472,36.117516
437 FEDERAL ST LAS VEGAS NV 89015,3.0,1.0,0.0,Single Family Home,1546.0,6708.0,85e3,"-114.97351,36.029373",89015,12.610422921489567,54.980595084087966,-114.97351,36.029373
9365 OLYMPIA FALLS AVE LAS VEGAS NV 89149,4.0,3.0,0.0,Single Family Home,2948.0,7405.0,312e3,"-115.299385,36.296024",89149,14.36725538442746,105.83446404341927,-115.299385,36.296024
2340 CARDIFF LN UNIT C LAS VEGAS NV 89108,2.0,1.0,0.0,Condo/Townhome/Row Home/Co-Op,1032.0,3136.0,53e3,"-115.21882,36.202236",89108,6.564165163255611,51.35658914728682,-115.21882,36.202236
745 OAKMONT AVE UNIT 1002 LAS VEGAS NV 89109,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1160.0,NaN,134900.0,"-115.14668,36.138756",89109,2.2137313218836545,116.29310344827586,-115.14668,36.138756
7308 CASA SOLAR CT LAS VEGAS NV 89128,3.0,2.0,1.0,Single Family Home,1928.0,4791.0,169900.0,"-115.25146,36.18458",89128,6.526095800186821,88.12240663900415,-115.25146,36.18458
9103 ALTA DR UNIT 1202 LAS VEGAS NV 89145,3.0,3.0,1.0,Condo/Townhome/Row Home/Co-Op,3856.0,NaN,2099e3,"-115.292114,36.167397",89145,7.59874253628354,544.3464730290457,-115.292114,36.167397
5209 VILLA DANTE AVE LAS VEGAS NV 89141,5.0,4.0,1.0,Single Family Home,4364.0,11325.6,619e3,"-115.2122,35.99803",89141,8.337216818815671,141.8423464711274,-115.2122,35.99803
5430 EUGENE AVE LAS VEGAS NV 89108,3.0,2.0,0.0,Single Family Home,2727.0,20908.8,219900.0,"-115.21379,36.19925",89108,6.2670883649570985,80.63806380638064,-115.21379,36.19925
10335 TRANQUIL BREEZE ST LAS VEGAS NV 89183,3.0,2.0,1.0,Single Family Home,1230.0,1742.0,134900.0,"-115.1545,36.002186",89183,7.82133218698167,109.67479674796748,-115.1545,36.002186
449 PINNACLE HEIGHTS LN LAS VEGAS NV 89144,5.0,3.0,1.0,Single Family Home,3556.0,8712.0,799e3,"-115.30901,36.17824",89144,8.788139883010002,224.69066366704163,-115.30901,36.17824
9031 JUMPING JACKS AVE LAS VEGAS NV 89178,3.0,2.0,1.0,Single Family Home,1931.0,3484.0,145e3,"-115.29,36.012634",89178,9.617839100146748,75.09062661833246,-115.29,36.012634
1024 PADRE ISLAND ST LAS VEGAS NV 89128,4.0,3.0,1.0,Single Family Home,2556.0,4791.0,24e4,"-115.2726,36.181976",89128,7.258544876683241,93.89671361502347,-115.2726,36.181976
243 HICKORY HEIGHTS AVE LAS VEGAS NV 89148,5.0,3.0,0.0,Single Family Home,2886.0,4356.0,359990.0,"-115.2948,36.049953",89148,8.155009741803179,124.73665973665973,-115.2948,36.049953
1921 EPTE POPLARS ST HENDERSON NV 89044,3.0,2.0,1.0,Condo/Townhome/Row Home/Co-Op,1577.0,1742.0,229743.0,"-115.12454,35.956985",89044,11.201405283523304,145.6835764109068,-115.12454,35.956985
11778 WEYBROOK PARK DR LAS VEGAS NV 89141,3.0,2.0,1.0,Single Family Home,2600.0,7840.0,499e3,"-115.18465,35.97607",89141,9.577383557994429,191.92307692307693,-115.18465,35.97607
6121 GRANDROSS CT LAS VEGAS NV 89130,4.0,2.0,1.0,Single Family Home,1657.0,2613.0,185e3,"-115.22831,36.241116",89130,9.255286717641189,111.6475558237779,-115.22831,36.241116
2253 PUEBLO AMIGO CT UNIT LOT 17 LAS VEGAS NV 89115,4.0,2.0,1.0,Single Family Home,1620.0,4356.0,159990.0,NA,89115,NA,98.75925925925925,NA,NA
6698 ROANOKE CT LAS VEGAS NV 89148,4.0,3.0,0.0,Single Family Home,2415.0,4356.0,255e3,"-115.30633,36.06662",89148,8.17245021798142,105.59006211180125,-115.30633,36.06662
4575 DEAN MARTIN DR UNIT 509 LAS VEGAS NV 89103,2.0,2.0,1.0,Condo/Townhome/Row Home/Co-Op,1726.0,NaN,524950.0,NA,89103,NA,304.1425260718424,NA,NA
8708 DEERING BAY DR LAS VEGAS NV 89131,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1493.0,5662.0,16e4,"-115.25761,36.31713",89131,14.743052155703591,107.1667782987274,-115.25761,36.31713
2260 MARTINIQUE AVE HENDERSON NV 89044,5.0,4.0,1.0,Single Family Home,4486.0,9583.0,75e4,"-115.086174,35.927464",89044,13.78786802469071,167.18680338831922,-115.086174,35.927464
6905 BRIER CREEK LN LAS VEGAS NV 89131,3.0,2.0,0.0,Single Family Home,1681.0,5227.0,215e3,"-115.24397,36.30599",89131,13.779055318379479,127.90005948839976,-115.24397,36.30599
6589 CROWN ROCK CT LAS VEGAS NV 89139,5.0,3.0,0.0,Single Family Home,3297.0,5662.0,359900.0,"-115.23655,36.04657",89139,5.895303568147922,109.15984228086138,-115.23655,36.04657
2927 POPLAR AVE LAS VEGAS NV 89101,3.0,2.0,1.0,Condo/Townhome/Row Home/Co-Op,1304.0,3920.0,78e3,"-115.1087,36.16912",89101,5.192657811277753,59.8159509202454,-115.1087,36.16912
3151 SOARING GULLS DR UNIT 1124 LAS VEGAS NV 89128,3.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1109.0,NaN,8e4,"-115.27422,36.217472",89128,9.077678677648404,72.1370604147881,-115.27422,36.217472
6247 GUADALUPE AVE LAS VEGAS NV 89108,4.0,2.0,0.0,Single Family Home,1451.0,6534.0,13e4,"-115.229195,36.20038",89108,6.699252035332929,89.5933838731909,-115.229195,36.20038
1740 PLAN LAS VEGAS NV 89166,3.0,2.0,1.0,Single Family Home; Ready to build,1740.0,87120.0,229990.0,NA,89166,NA,132.17816091954023,NA,NA
